idCDP,BROAD_CPD_ID,CPD_ID,CPD_NAME,CPD_NAME_TYPE,cpd_type,CBP_SMILES 
13760,BRD-K70358157,465038,BRD-K70358157,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2C#N)OCc2ccccc2-c2ccccc2C1=O
13761,BRD-K67766243,374868,BRD-K67766243,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13762,BRD-K78822642,374886,BRD-K78822642,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13763,BRD-K01727336,374628,BRD-K01727336,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13764,BRD-K09526594,374641,BRD-K09526594,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13765,BRD-K96257627,375013,BRD-K96257627,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13766,BRD-K38517635,374555,BRD-K38517635,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13767,BRD-K45231555,374594,BRD-K45231555,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13768,BRD-K53285126,374736,BRD-K53285126,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13769,BRD-K10279767,374844,BRD-K10279767,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13770,BRD-K58719691,375128,BRD-K58719691,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13771,BRD-K56931391,465360,BRD-K56931391,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13772,BRD-K88608081,465162,BRD-K88608081,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13773,BRD-K04086909,464936,BRD-K04086909,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13774,BRD-K19597888,464942,BRD-K19597888,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13775,BRD-K34433706,374820,BRD-K34433706,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13776,BRD-K57552506,374996,BRD-K57552506,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13777,BRD-K89551576,374689,BRD-K89551576,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13778,BRD-K99638701,374897,BRD-K99638701,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13779,BRD-K88866336,465294,BRD-K88866336,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13780,BRD-K21037590,465222,BRD-K21037590,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13781,BRD-K10325955,465376,BRD-K10325955,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13782,BRD-K42610174,374505,BRD-K42610174,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)OCc2ccccc2-c2ccccc2C1=O
13783,BRD-K26626929,374433,BRD-K26626929,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)OCc2ccccc2-c2ccccc2C1=O
13784,BRD-K72303429,374903,BRD-K72303429,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)OCc2ccccc2-c2ccccc2C1=O
13785,BRD-K01146969,464895,BRD-K01146969,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)OCc2ccccc2-c2ccccc2C1=O
13786,BRD-K37960810,465091,BRD-K37960810,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)OCc2ccccc2-c2ccccc2C1=O
13787,BRD-K59024058,465147,BRD-K59024058,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)OCc2ccccc2-c2ccccc2C1=O
13788,BRD-K11022579,374521,BRD-K11022579,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(c2)C(O)=O)OCc2ccccc2-c2ccccc2C1=O
13789,BRD-K21317335,374457,BRD-K21317335,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(c2)C(O)=O)OCc2ccccc2-c2ccccc2C1=O
13790,BRD-K77791851,374847,BRD-K77791851,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(c2)C(O)=O)OCc2ccccc2-c2ccccc2C1=O
13791,BRD-K86427056,465056,BRD-K86427056,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccc(c2)C(O)=O)OCc2ccccc2-c2ccccc2C1=O
13792,BRD-K38717348,465034,BRD-K38717348,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccc(c2)C(O)=O)OCc2ccccc2-c2ccccc2C1=O
13793,BRD-K55293774,374525,BRD-K55293774,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@@H]2C)[C@H](C)CO)cc1
13794,BRD-K29987902,374760,BRD-K29987902,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@H]2C)[C@@H](C)CO)cc1
13795,BRD-K62975098,374738,BRD-K62975098,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@H]2C)[C@H](C)CO)cc1
13796,BRD-K49723782,465007,BRD-K49723782,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@H]2C)[C@@H](C)CO)cc1
13797,BRD-K71859938,464934,BRD-K71859938,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@H]2C)[C@H](C)CO)cc1
13798,BRD-K31160185,465075,BRD-K31160185,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)cc1
13799,BRD-K27872553,374413,BRD-K27872553,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(cc2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13800,BRD-K45998529,374470,BRD-K45998529,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(cc2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13801,BRD-K78542975,375115,BRD-K78542975,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(cc2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13802,BRD-K24855614,374695,BRD-K24855614,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(cc2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13803,BRD-K79235289,465084,BRD-K79235289,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(cc2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13804,BRD-K50733069,464999,BRD-K50733069,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(cc2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13805,BRD-K59848706,465066,BRD-K59848706,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(cc2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13806,BRD-K85332209,374511,BRD-K85332209,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2ccccc2-c2ccccc2C1=O
13807,BRD-K85536714,464907,BRD-K85536714,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2ccccc2-c2ccccc2C1=O
13808,BRD-K31975688,374805,BRD-K31975688,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2ccccc2-c2ccccc2C1=O
13809,BRD-K40276799,374670,BRD-K40276799,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2ccccc2-c2ccccc2C1=O
13810,BRD-K87133350,465006,BRD-K87133350,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2ccccc2-c2ccccc2C1=O
13811,BRD-K05442673,464939,BRD-K05442673,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2ccccc2-c2ccccc2C1=O
13812,BRD-K39156670,465037,BRD-K39156670,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2ccccc2-c2ccccc2C1=O
13813,BRD-K29381365,374879,BRD-K29381365,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
13814,BRD-K43556160,374598,BRD-K43556160,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO
13815,BRD-K54618558,374822,BRD-K54618558,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@@H](C)CO
13816,BRD-K33116513,374675,BRD-K33116513,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@H](C)CO
13817,BRD-K80195617,464952,BRD-K80195617,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@@H](C)CO
13818,BRD-K83030741,465378,BRD-K83030741,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@H](C)CO
13819,BRD-K09029418,465112,BRD-K09029418,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
13820,BRD-K98005081,374864,BRD-K98005081,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13821,BRD-K33054146,374620,BRD-K33054146,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13822,BRD-K64701969,375030,BRD-K64701969,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13823,BRD-K53621751,374553,BRD-K53621751,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13824,BRD-K94348552,465367,BRD-K94348552,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13825,BRD-K25148849,465202,BRD-K25148849,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13826,BRD-K44897098,465285,BRD-K44897098,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13827,BRD-K02653582,374881,BRD-K02653582,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@@H]2OCc3ccccc3-c3c(C(=O)N(C[C@H]2C)[C@H](C)CO)n(C)c2ccccc32)cc1
13828,BRD-K14087339,374599,BRD-K14087339,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@@H]2OCc3ccccc3-c3c(C(=O)N(C[C@@H]2C)[C@H](C)CO)n(C)c2ccccc32)cc1
13829,BRD-K53903148,374981,BRD-K53903148,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c3c(C(=O)N(C[C@H]2C)[C@@H](C)CO)n(C)c2ccccc32)cc1
13830,BRD-K37357048,375079,BRD-K37357048,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c3c(C(=O)N(C[C@H]2C)[C@H](C)CO)n(C)c2ccccc32)cc1
13831,BRD-K25385069,465364,BRD-K25385069,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c3c(C(=O)N(C[C@@H]2C)[C@H](C)CO)n(C)c2ccccc32)cc1
13832,BRD-K63140065,465201,BRD-K63140065,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@@H]2OCc3ccccc3-c3c(C(=O)N(C[C@H]2C)[C@@H](C)CO)n(C)c2ccccc32)cc1
13833,BRD-K00043782,465284,BRD-K00043782,BROAD_CPD_ID,DOS,COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c3c(C(=O)N(C[C@@H]2C)[C@@H](C)CO)n(C)c2ccccc32)cc1
13834,BRD-K38663221,374597,BRD-K38663221,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13835,BRD-K23985677,375166,BRD-K23985677,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cn(C)cn2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13836,BRD-K84475927,374576,BRD-K84475927,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13837,BRD-K91849632,374909,BRD-K91849632,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cn(C)cn2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13838,BRD-K08590382,465338,BRD-K08590382,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cn(C)cn2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13839,BRD-K45745416,465133,BRD-K45745416,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13840,BRD-K52204603,465275,BRD-K52204603,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cn(C)cn2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13841,BRD-K78122632,374452,BRD-K78122632,BROAD_CPD_ID,DOS,COc1cccc(c1)S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
13842,BRD-K21683946,374460,BRD-K21683946,BROAD_CPD_ID,DOS,COc1cccc(c1)S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO
13843,BRD-K33454337,375148,BRD-K33454337,BROAD_CPD_ID,DOS,COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO
13844,BRD-K05690403,374799,BRD-K05690403,BROAD_CPD_ID,DOS,COc1cccc(c1)S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@@H](C)CO
13845,BRD-K51662742,374923,BRD-K51662742,BROAD_CPD_ID,DOS,COc1cccc(c1)S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@H](C)CO
13846,BRD-K59893964,464986,BRD-K59893964,BROAD_CPD_ID,DOS,COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@@H](C)CO
13847,BRD-K97805274,464931,BRD-K97805274,BROAD_CPD_ID,DOS,COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@H](C)CO
13848,BRD-K54889769,465077,BRD-K54889769,BROAD_CPD_ID,DOS,COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
13849,BRD-K87311987,464908,BRD-K87311987,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccs2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13850,BRD-K81323843,374631,BRD-K81323843,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cccs2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13851,BRD-K70284803,375021,BRD-K70284803,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cccs2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13852,BRD-K85197047,374701,BRD-K85197047,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cccs2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13853,BRD-K08094365,465297,BRD-K08094365,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cccs2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13854,BRD-K12570990,465170,BRD-K12570990,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccs2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13855,BRD-K75252623,465250,BRD-K75252623,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cccs2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
13856,BRD-K49111930,464875,BRD-K49111930,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)OCc2ccccc2-c2ccccc2C1=O
13857,BRD-K39597586,375144,BRD-K39597586,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)OCc2ccccc2-c2ccccc2C1=O
13858,BRD-K25420921,374997,BRD-K25420921,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)OCc2ccccc2-c2ccccc2C1=O
13859,BRD-K69692345,465000,BRD-K69692345,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)OCc2ccccc2-c2ccccc2C1=O
13860,BRD-K06421369,374789,BRD-K06421369,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)Cc2ccccc2)OCc2ccccc2-c2ccccc2C1=O
13861,BRD-K67374281,374530,BRD-K67374281,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccncc2)OCc2ccccc2-c2ccccc2C1=O
13862,BRD-K56757089,375150,BRD-K56757089,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCc2ccccc2-c2ccccc2C1=O
13863,BRD-K17903303,374998,BRD-K17903303,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccncc2)OCc2ccccc2-c2ccccc2C1=O
13864,BRD-K36553386,374853,BRD-K36553386,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccncc2)OCc2ccccc2-c2ccccc2C1=O
13865,BRD-K09929560,464896,BRD-K09929560,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCc2ccccc2-c2ccccc2C1=O
13866,BRD-K65778880,465179,BRD-K65778880,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCc2ccccc2-c2ccccc2C1=O
13867,BRD-K19114437,465041,BRD-K19114437,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCc2ccccc2-c2ccccc2C1=O
13868,BRD-K21209030,374418,BRD-K21209030,BROAD_CPD_ID,DOS,COc1cccc(CN(C)C[C@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@@H]2C)[C@H](C)CO)c1
13869,BRD-K13587575,374785,BRD-K13587575,BROAD_CPD_ID,DOS,COc1cccc(CN(C)C[C@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@H]2C)[C@@H](C)CO)c1
13870,BRD-K23603287,465001,BRD-K23603287,BROAD_CPD_ID,DOS,COc1cccc(CN(C)C[C@@H]2OCc3ccccc3-c3ccccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)c1
13871,BRD-K38304289,464876,BRD-K38304289,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13872,BRD-K47612243,374438,BRD-K47612243,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13873,BRD-K72204100,374629,BRD-K72204100,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13874,BRD-K49921033,374724,BRD-K49921033,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13875,BRD-K44098776,465013,BRD-K44098776,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13876,BRD-K70756309,464962,BRD-K70756309,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13877,BRD-K08246588,465003,BRD-K08246588,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O
13878,BRD-K53528245,374507,BRD-K53528245,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2c(C)noc2C)OCc2ccccc2-c2ccccc2C1=O
